,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1360,31,No,Travel_Rarely,Research & Development,4,Bachelors,Medical,1,1916,Low,Female,Very High,Entry Level,Laboratory Technician,High,Divorced,3978,8,No,12,Excellent,Medium,1,4,0,Good,2,2,2,2
1361,26,No,Travel_Frequently,Research & Development,6,Bachelors,Other,1,1918,High,Male,Very High,Entry Level,Laboratory Technician,Very High,Married,2544,0,No,18,Excellent,Low,1,8,3,Better,7,7,7,7
1362,45,No,Travel_Frequently,Research & Development,1,Masters,Medical,1,1922,Medium,Male,High,Junior,Healthcare Representative,High,Single,5399,4,No,12,Excellent,High,0,12,3,Better,4,2,0,3
1363,33,No,Travel_Rarely,Sales,10,Masters,Marketing,1,1924,Medium,Male,High,Junior,Sales Executive,High,Single,5487,1,No,14,Excellent,Medium,0,10,2,Good,10,4,0,9
1364,28,No,Travel_Frequently,Sales,1,College,Life Sciences,1,1927,High,Male,Medium,Junior,Sales Executive,Very High,Married,6834,1,Yes,12,Excellent,High,1,7,2,Better,7,7,0,7
1365,29,Yes,Travel_Frequently,Sales,24,Bachelors,Technical Degree,1,1928,High,Male,Very High,Entry Level,Sales Representative,Low,Single,1091,1,No,17,Excellent,Very High,0,1,3,Better,1,0,0,0
1366,39,No,Non-Travel,Sales,21,Masters,Life Sciences,1,1929,Low,Female,Low,Junior,Sales Executive,High,Married,5736,6,No,19,Excellent,High,1,10,1,Better,3,2,1,2
1367,27,No,Travel_Rarely,Research & Development,2,Masters,Technical Degree,1,1931,Medium,Male,High,Entry Level,Research Scientist,Medium,Married,2226,1,No,11,Excellent,High,1,6,3,Good,5,3,1,2
1368,34,No,Travel_Frequently,Research & Development,22,Masters,Other,1,1932,High,Male,Medium,Junior,Research Scientist,Very High,Married,5747,1,Yes,15,Excellent,Medium,0,16,3,Better,15,10,6,11
1369,28,Yes,Travel_Rarely,Sales,13,College,Marketing,1,1933,Very High,Female,High,Junior,Sales Executive,High,Single,9854,3,Yes,11,Excellent,Very High,0,6,0,Better,2,0,2,2
1370,47,No,Non-Travel,Research & Development,14,Masters,Technical Degree,1,1934,High,Male,High,Junior,Research Scientist,Medium,Married,5467,8,No,18,Excellent,High,1,16,4,Best,8,7,1,7
1371,56,No,Travel_Rarely,Sales,11,Phd,Marketing,1,1935,Very High,Female,Medium,Junior,Sales Executive,Low,Married,5380,4,No,16,Excellent,High,1,6,3,Better,0,0,0,0
1372,39,No,Travel_Rarely,Research & Development,9,College,Medical,1,1936,Low,Male,High,Junior,Manufacturing Director,Low,Married,5151,1,No,25,Outstanding,Very High,1,10,3,Better,10,0,7,9
1373,38,No,Travel_Frequently,Research & Development,8,Bachelors,Medical,1,1937,Very High,Female,Medium,Junior,Research Scientist,Medium,Divorced,2133,1,Yes,16,Excellent,High,1,20,3,Better,20,11,0,7
1374,58,No,Travel_Rarely,Sales,21,Bachelors,Life Sciences,1,1938,Very High,Female,High,Manager,Manager,Very High,Married,17875,4,Yes,13,Excellent,High,1,29,2,Good,1,0,0,0
1375,32,Yes,Travel_Frequently,Research & Development,5,College,Life Sciences,1,1939,Low,Female,Very High,Entry Level,Research Scientist,High,Single,2432,3,Yes,14,Excellent,Low,0,8,2,Better,4,1,0,3
1376,38,No,Travel_Rarely,Research & Development,9,College,Life Sciences,1,1940,Medium,Male,High,Entry Level,Research Scientist,Very High,Divorced,4771,2,No,19,Excellent,Very High,2,10,0,Best,5,2,0,3
1377,49,No,Travel_Frequently,Research & Development,2,Below College,Life Sciences,1,1941,Medium,Male,High,Executive,Research Director,Very High,Married,19161,3,No,15,Excellent,Very High,0,28,3,Better,5,4,4,3
1378,42,No,Travel_Rarely,Sales,12,Masters,Marketing,1,1943,Medium,Male,High,Junior,Sales Executive,Very High,Divorced,5087,3,Yes,12,Excellent,High,2,14,4,Better,0,0,0,0
1379,27,Yes,Travel_Frequently,Human Resources,22,Bachelors,Human Resources,1,1944,Low,Female,Medium,Entry Level,Human Resources,Medium,Married,2863,1,No,12,Excellent,Low,0,1,2,Better,1,0,0,0
1380,35,No,Travel_Rarely,Sales,18,Masters,Medical,1,1945,Medium,Male,High,Junior,Sales Executive,Low,Married,5561,0,No,16,Excellent,Very High,1,6,2,Bad,5,3,0,4
1381,28,No,Non-Travel,Research & Development,16,Bachelors,Medical,1,1947,High,Male,High,Entry Level,Research Scientist,High,Single,2144,1,No,14,Excellent,High,0,5,3,Good,5,3,1,4
1382,31,No,Non-Travel,Research & Development,3,College,Medical,1,1948,High,Male,High,Entry Level,Research Scientist,Low,Divorced,3065,1,Yes,13,Excellent,Very High,1,4,3,Best,4,2,2,3
1383,36,No,Non-Travel,Research & Development,9,Masters,Life Sciences,1,1949,Low,Male,Very High,Entry Level,Laboratory Technician,Medium,Married,2810,1,No,22,Outstanding,Medium,0,5,3,Better,5,4,0,2
1384,34,No,Travel_Rarely,Sales,1,Bachelors,Marketing,1,1950,Low,Male,High,Senior,Sales Executive,Very High,Single,9888,1,No,21,Outstanding,Low,0,14,3,Good,14,8,2,1
1385,34,No,Travel_Rarely,Sales,13,Masters,Medical,1,1951,Very High,Male,High,Senior,Sales Executive,High,Divorced,8628,1,No,18,Excellent,High,1,9,2,Good,8,7,1,1
1386,26,No,Travel_Rarely,Research & Development,1,Bachelors,Medical,1,1952,High,Male,High,Entry Level,Laboratory Technician,Low,Single,2867,0,No,13,Excellent,Very High,0,8,6,Good,7,7,7,6
1387,29,No,Travel_Rarely,Research & Development,1,Bachelors,Life Sciences,1,1954,Low,Male,High,Junior,Healthcare Representative,Low,Married,5373,0,No,12,Excellent,Low,1,6,5,Good,5,3,0,2
1388,32,No,Non-Travel,Research & Development,15,Masters,Medical,1,1955,High,Female,High,Junior,Healthcare Representative,Very High,Divorced,6667,5,No,18,Excellent,Medium,1,9,6,Better,5,1,1,2
1389,31,No,Travel_Frequently,Research & Development,1,Bachelors,Life Sciences,1,1956,Very High,Male,Low,Junior,Research Scientist,Low,Married,5003,1,No,21,Outstanding,Medium,0,10,6,Better,10,8,8,7
1390,28,Yes,Travel_Rarely,Research & Development,17,Bachelors,Technical Degree,1,1960,High,Male,Medium,Entry Level,Laboratory Technician,Very High,Divorced,2367,5,No,12,Excellent,Low,1,6,2,Good,4,1,0,3
1391,38,No,Travel_Rarely,Sales,1,Bachelors,Life Sciences,1,1961,Low,Male,Medium,Entry Level,Sales Representative,Low,Single,2858,4,No,14,Excellent,Low,0,20,3,Good,1,0,0,0
1392,35,No,Travel_Rarely,Sales,7,Masters,Life Sciences,1,1962,High,Female,High,Junior,Sales Executive,Very High,Married,5204,1,Yes,11,Excellent,Very High,0,10,2,Better,10,8,0,9
1393,27,No,Travel_Rarely,Sales,9,Bachelors,Marketing,1,1965,Very High,Male,High,Junior,Sales Executive,Very High,Single,4105,1,No,14,Excellent,Low,0,7,5,Better,7,7,0,7
1394,32,No,Travel_Rarely,Research & Development,5,Masters,Life Sciences,1,1966,Very High,Male,Medium,Junior,Manufacturing Director,Very High,Single,9679,8,No,24,Outstanding,Medium,0,8,1,Better,1,0,0,0
1395,31,Yes,Travel_Frequently,Sales,26,Masters,Marketing,1,1967,Low,Male,High,Junior,Sales Executive,Very High,Married,5617,1,Yes,11,Excellent,High,0,10,4,Better,10,7,0,8
1396,53,Yes,Travel_Rarely,Sales,24,Masters,Life Sciences,1,1968,Low,Male,High,Senior,Sales Executive,Low,Single,10448,6,Yes,13,Excellent,Medium,0,15,2,Good,2,2,2,2
1397,54,No,Travel_Rarely,Research & Development,9,College,Life Sciences,1,1969,Low,Female,High,Junior,Research Scientist,High,Married,2897,3,No,11,Excellent,High,2,9,6,Good,4,3,2,3
1398,33,No,Travel_Frequently,Research & Development,7,College,Life Sciences,1,1970,Very High,Male,High,Junior,Healthcare Representative,High,Divorced,5968,1,No,20,Outstanding,High,3,9,2,Better,9,7,2,8
1399,43,No,Travel_Rarely,Research & Development,11,Bachelors,Life Sciences,1,1971,Low,Male,High,Senior,Healthcare Representative,High,Married,7510,1,No,17,Excellent,Medium,1,10,1,Better,10,9,0,9
1400,38,No,Travel_Frequently,Human Resources,1,Masters,Other,1,1972,Very High,Male,High,Entry Level,Human Resources,Medium,Married,2991,0,Yes,11,Excellent,Medium,1,7,2,Better,6,2,1,2
1401,55,No,Travel_Rarely,Human Resources,26,Masters,Human Resources,1,1973,High,Male,Very High,Executive,Manager,Medium,Married,19636,4,Yes,18,Excellent,Low,1,35,0,Better,10,9,1,4
1402,31,No,Travel_Rarely,Research & Development,2,Below College,Medical,1,1974,Very High,Female,Low,Entry Level,Laboratory Technician,Very High,Divorced,1129,1,Yes,11,Excellent,High,3,1,4,Better,1,0,0,0
1403,39,No,Travel_Rarely,Sales,15,Masters,Marketing,1,1975,Medium,Male,High,Manager,Sales Executive,Low,Single,13341,0,No,12,Excellent,Low,0,21,3,Better,20,8,11,10
1404,42,No,Non-Travel,Research & Development,23,College,Life Sciences,1,1976,Very High,Male,Medium,Junior,Research Scientist,High,Single,4332,1,No,12,Excellent,Very High,0,20,2,Better,20,9,3,7
1405,31,No,Non-Travel,Research & Development,10,Bachelors,Medical,1,1979,High,Female,High,Senior,Research Director,High,Married,11031,4,No,20,Outstanding,High,1,13,2,Best,11,7,4,8
1406,54,No,Travel_Rarely,Research & Development,10,Bachelors,Medical,1,1980,High,Female,High,Junior,Manufacturing Director,Low,Single,4440,6,Yes,19,Excellent,Very High,0,9,3,Better,5,2,1,4
1407,24,No,Travel_Rarely,Research & Development,1,College,Life Sciences,1,1981,Medium,Male,Medium,Junior,Healthcare Representative,High,Single,4617,1,No,12,Excellent,Medium,0,4,2,Good,4,3,1,2
1408,23,No,Travel_Rarely,Research & Development,12,College,Other,1,1982,Very High,Male,High,Entry Level,Laboratory Technician,Very High,Single,2647,1,No,13,Excellent,High,0,5,6,Best,5,2,1,4
1409,40,No,Travel_Frequently,Research & Development,11,Bachelors,Technical Degree,1,1985,Very High,Female,High,Junior,Laboratory Technician,High,Married,6323,1,No,11,Excellent,Low,1,10,2,Best,10,9,9,4
1410,40,No,Travel_Rarely,Sales,2,College,Marketing,1,1986,Medium,Female,High,Junior,Sales Executive,Medium,Married,5677,3,No,14,Excellent,High,1,15,4,Better,11,8,5,10
1411,25,No,Travel_Rarely,Human Resources,2,Bachelors,Human Resources,1,1987,High,Female,High,Entry Level,Human Resources,Medium,Married,2187,4,No,14,Excellent,High,0,6,3,Better,2,0,1,2
1412,30,No,Travel_Rarely,Research & Development,1,College,Medical,1,1989,Very High,Male,High,Entry Level,Laboratory Technician,Medium,Married,3748,1,No,13,Excellent,High,0,12,6,Good,12,8,1,7
1413,25,No,Travel_Rarely,Research & Development,2,Below College,Other,1,1992,Very High,Male,High,Entry Level,Laboratory Technician,High,Divorced,3977,6,Yes,19,Excellent,High,1,7,2,Good,2,2,0,2
1414,47,No,Travel_Rarely,Research & Development,25,Bachelors,Medical,1,1993,Low,Male,High,Senior,Healthcare Representative,High,Single,8633,2,No,23,Outstanding,Medium,0,25,3,Better,17,14,12,11
1415,33,No,Non-Travel,Research & Development,1,College,Medical,1,1994,Medium,Male,Medium,Entry Level,Laboratory Technician,High,Divorced,2008,1,No,12,Excellent,High,3,1,2,Good,1,1,0,0
1416,38,No,Travel_Rarely,Sales,1,Masters,Life Sciences,1,1995,Very High,Male,High,Junior,Sales Executive,Medium,Married,4440,0,No,15,Excellent,Low,2,16,3,Better,15,13,5,8
1417,31,No,Travel_Rarely,Sales,2,College,Life Sciences,1,1996,Low,Male,High,Entry Level,Sales Representative,High,Married,3067,0,No,19,Excellent,High,1,3,1,Better,2,2,1,2
1418,38,No,Travel_Frequently,Research & Development,6,Masters,Life Sciences,1,1997,Low,Male,Medium,Junior,Manufacturing Director,High,Married,5321,2,No,11,Excellent,Very High,1,10,1,Better,8,3,7,7
1419,42,No,Travel_Rarely,Research & Development,18,Masters,Life Sciences,1,1998,Very High,Male,High,Junior,Research Scientist,Low,Divorced,5410,6,Yes,17,Excellent,High,1,9,3,Good,4,3,1,2
1420,41,No,Travel_Rarely,Research & Development,1,Bachelors,Life Sciences,1,1999,Very High,Male,High,Entry Level,Research Scientist,Very High,Married,2782,3,No,22,Outstanding,Low,1,12,3,Better,5,3,1,0
1421,47,No,Non-Travel,Research & Development,1,Below College,Medical,1,2000,High,Female,High,Senior,Research Director,Medium,Married,11957,0,No,18,Excellent,Low,2,14,3,Bad,13,8,5,12
1422,35,No,Travel_Rarely,Research & Development,11,Masters,Medical,1,2003,Very High,Male,High,Entry Level,Laboratory Technician,High,Married,2660,7,Yes,11,Excellent,High,1,5,3,Better,2,2,2,2
1423,22,No,Travel_Rarely,Research & Development,1,College,Life Sciences,1,2007,Very High,Male,High,Entry Level,Research Scientist,High,Single,3375,0,No,12,Excellent,Very High,0,4,2,Best,3,2,1,2
1424,35,No,Travel_Rarely,Research & Development,9,Masters,Medical,1,2008,Medium,Male,High,Junior,Research Scientist,High,Single,5098,1,No,19,Excellent,Medium,0,10,5,Better,10,7,0,8
1425,33,No,Travel_Rarely,Research & Development,15,College,Medical,1,2009,Medium,Female,High,Junior,Healthcare Representative,Very High,Married,4878,0,Yes,13,Excellent,Low,1,10,6,Better,9,7,8,1
1426,32,No,Travel_Rarely,Research & Development,29,Masters,Life Sciences,1,2010,High,Female,Medium,Entry Level,Laboratory Technician,Medium,Single,2837,1,No,13,Excellent,High,0,6,3,Better,6,2,4,1
1427,40,No,Travel_Rarely,Research & Development,1,Masters,Life Sciences,1,2012,Low,Male,High,Entry Level,Laboratory Technician,Very High,Married,2406,8,No,19,Excellent,High,2,8,3,Good,1,0,0,0
1428,32,No,Travel_Rarely,Sales,1,Masters,Medical,1,2013,Medium,Male,Medium,Entry Level,Sales Representative,Medium,Married,2269,0,No,14,Excellent,Medium,1,3,2,Better,2,2,2,2
1429,39,No,Travel_Rarely,Research & Development,24,Below College,Life Sciences,1,2014,Low,Male,High,Junior,Research Scientist,Very High,Single,4108,7,No,13,Excellent,Low,0,18,2,Better,7,7,1,7
1430,38,No,Travel_Rarely,Research & Development,10,Bachelors,Medical,1,2015,Medium,Female,Low,Senior,Research Director,High,Married,13206,3,No,12,Excellent,Low,1,20,3,Better,18,16,1,11
1431,32,No,Travel_Rarely,Sales,1,Masters,Marketing,1,2016,High,Female,High,Senior,Sales Executive,Very High,Married,10422,1,No,19,Excellent,High,2,14,3,Better,14,10,5,7
1432,37,No,Travel_Rarely,Research & Development,10,Bachelors,Life Sciences,1,2017,High,Female,Very High,Senior,Research Director,Very High,Married,13744,1,Yes,25,Outstanding,Low,1,16,2,Better,16,11,6,8
1433,25,No,Travel_Rarely,Sales,8,College,Other,1,2018,Low,Female,High,Junior,Sales Executive,High,Divorced,4907,0,Yes,22,Outstanding,Medium,1,6,3,Good,5,3,0,4
1434,52,No,Non-Travel,Sales,29,Masters,Life Sciences,1,2019,Low,Male,High,Entry Level,Sales Representative,Very High,Divorced,3482,2,No,15,Excellent,Medium,2,16,3,Good,9,8,0,0
1435,44,No,Travel_Rarely,Research & Development,1,Bachelors,Medical,1,2020,Medium,Male,High,Entry Level,Research Scientist,Very High,Single,2436,6,Yes,12,Excellent,High,0,6,2,Better,4,3,1,2
1436,21,No,Travel_Rarely,Sales,5,Below College,Medical,1,2021,High,Male,High,Entry Level,Sales Representative,Low,Single,2380,1,Yes,11,Excellent,Very High,0,2,6,Better,2,2,1,2
1437,39,No,Non-Travel,Research & Development,9,Bachelors,Life Sciences,1,2022,Very High,Male,High,Executive,Manager,Very High,Single,19431,2,No,13,Excellent,High,0,21,3,Good,6,0,1,3
1438,23,Yes,Travel_Frequently,Sales,9,Bachelors,Marketing,1,2023,Very High,Male,High,Entry Level,Sales Representative,Low,Married,1790,1,No,19,Excellent,Low,1,1,3,Good,1,0,1,0
1439,36,No,Travel_Rarely,Sales,3,Bachelors,Medical,1,2024,Low,Female,Medium,Senior,Sales Executive,Very High,Married,7644,0,No,19,Excellent,High,2,10,2,Better,9,7,3,4
1440,36,No,Travel_Frequently,Research & Development,4,College,Life Sciences,1,2025,Very High,Female,High,Junior,Manufacturing Director,Medium,Divorced,5131,7,No,13,Excellent,Medium,3,18,3,Better,4,2,0,2
1441,56,No,Non-Travel,Research & Development,1,Masters,Life Sciences,1,2026,High,Male,High,Junior,Healthcare Representative,High,Divorced,6306,1,No,21,Outstanding,Low,1,13,2,Good,13,12,1,9
1442,29,Yes,Travel_Rarely,Research & Development,1,Masters,Medical,1,2027,Low,Male,High,Entry Level,Research Scientist,Very High,Married,4787,9,Yes,14,Excellent,Medium,3,4,3,Best,2,2,2,2
1443,42,No,Travel_Rarely,Research & Development,2,Bachelors,Life Sciences,1,2031,Low,Male,High,Executive,Manager,High,Married,18880,5,No,11,Excellent,Low,0,24,2,Good,22,6,4,14
1444,56,Yes,Travel_Rarely,Research & Development,7,College,Technical Degree,1,2032,Very High,Male,High,Entry Level,Laboratory Technician,High,Married,2339,8,No,11,Excellent,Very High,1,14,4,Bad,10,9,9,8
1445,41,No,Travel_Rarely,Research & Development,28,Masters,Life Sciences,1,2034,Low,Female,Medium,Manager,Manufacturing Director,Medium,Married,13570,0,No,23,Outstanding,High,1,21,3,Better,20,7,0,10
1446,34,No,Travel_Rarely,Sales,28,Bachelors,Marketing,1,2035,Very High,Female,Medium,Junior,Sales Executive,High,Married,6712,1,No,21,Outstanding,Very High,2,8,2,Better,8,7,1,7
1447,36,No,Non-Travel,Sales,15,Masters,Marketing,1,2036,Very High,Male,Low,Junior,Sales Executive,Very High,Divorced,5406,1,No,24,Outstanding,Low,1,15,4,Good,15,12,11,11
1448,41,No,Travel_Rarely,Sales,3,Bachelors,Life Sciences,1,2037,High,Male,Medium,Junior,Sales Executive,Medium,Divorced,8938,2,No,11,Excellent,High,1,14,5,Better,5,4,0,4
1449,32,No,Travel_Rarely,Research & Development,2,Bachelors,Technical Degree,1,2038,Very High,Male,High,Entry Level,Research Scientist,Low,Single,2439,1,No,14,Excellent,Very High,0,4,4,Better,4,2,1,2
1450,35,No,Travel_Rarely,Human Resources,26,Masters,Life Sciences,1,2040,High,Female,High,Senior,Human Resources,Very High,Single,8837,1,Yes,16,Excellent,High,0,9,2,Better,9,0,1,7
1451,38,No,Travel_Rarely,Sales,10,College,Life Sciences,1,2041,Low,Female,High,Junior,Sales Executive,Very High,Married,5343,1,No,11,Excellent,High,1,10,1,Better,10,7,1,9
1452,50,Yes,Travel_Frequently,Sales,1,Masters,Life Sciences,1,2044,Medium,Male,High,Junior,Sales Executive,High,Divorced,6728,7,No,12,Excellent,Very High,2,12,3,Better,6,3,0,1
1453,36,No,Travel_Rarely,Sales,11,Masters,Marketing,1,2045,Medium,Female,Medium,Junior,Sales Executive,Very High,Married,6652,4,No,13,Excellent,Low,1,8,2,Good,6,3,0,0
1454,45,No,Travel_Rarely,Sales,20,Bachelors,Life Sciences,1,2046,Very High,Female,High,Junior,Sales Executive,High,Single,4850,8,No,15,Excellent,High,0,8,3,Better,5,3,0,1
1455,40,No,Travel_Rarely,Research & Development,2,Masters,Life Sciences,1,2048,High,Male,Medium,Entry Level,Research Scientist,High,Single,2809,2,No,14,Excellent,Very High,0,8,2,Better,2,2,2,2
1456,35,No,Travel_Frequently,Research & Development,18,Masters,Life Sciences,1,2049,High,Male,High,Junior,Healthcare Representative,High,Married,5689,1,Yes,14,Excellent,Very High,2,10,2,Best,10,2,0,2
1457,40,No,Travel_Rarely,Research & Development,2,Masters,Medical,1,2051,High,Female,High,Entry Level,Research Scientist,High,Married,2001,2,No,14,Excellent,Medium,3,20,2,Better,5,3,0,2
1458,35,No,Travel_Rarely,Research & Development,1,Masters,Life Sciences,1,2052,High,Female,Low,Entry Level,Research Scientist,Very High,Married,2977,1,No,12,Excellent,Very High,1,4,5,Better,4,3,1,1
1459,29,No,Travel_Rarely,Research & Development,13,College,Other,1,2053,Very High,Male,Medium,Junior,Laboratory Technician,Medium,Married,4025,4,Yes,13,Excellent,Low,1,10,2,Better,4,3,0,3
1460,29,No,Travel_Rarely,Research & Development,28,Masters,Medical,1,2054,Very High,Female,Medium,Entry Level,Research Scientist,Low,Single,3785,1,No,14,Excellent,Medium,0,5,3,Bad,5,4,0,4
1461,50,Yes,Travel_Rarely,Sales,28,Bachelors,Marketing,1,2055,Very High,Male,Medium,Senior,Sales Executive,Low,Divorced,10854,4,Yes,13,Excellent,Medium,1,20,3,Better,3,2,2,0
1462,39,No,Travel_Rarely,Sales,24,Below College,Marketing,1,2056,Medium,Female,Medium,Manager,Sales Executive,Very High,Married,12031,0,No,11,Excellent,Low,1,21,2,Good,20,9,9,6
1463,31,No,Non-Travel,Research & Development,5,Bachelors,Medical,1,2057,Medium,Male,High,Junior,Manufacturing Director,Low,Single,9936,0,No,19,Excellent,Medium,0,10,2,Better,9,4,1,7
1464,26,No,Travel_Rarely,Sales,5,Bachelors,Other,1,2060,Very High,Female,Medium,Entry Level,Sales Representative,High,Single,2966,0,No,18,Excellent,Very High,0,5,2,Better,4,2,0,0
1465,36,No,Travel_Frequently,Research & Development,23,College,Medical,1,2061,High,Male,Very High,Junior,Laboratory Technician,Very High,Married,2571,4,No,17,Excellent,High,1,17,3,Better,5,2,0,3
1466,39,No,Travel_Rarely,Research & Development,6,Below College,Medical,1,2062,Very High,Male,Medium,Senior,Healthcare Representative,Low,Married,9991,4,No,15,Excellent,Low,1,9,5,Better,7,7,1,7
